id,expid,membid,myear,sex,calcage,citizen,status,msolo,msuccess,msmtdate1,msmtdate2,msmtdate3,route1,route2,route3,route4,mo2used,mo2none,mo2climb,mo2descent,mo2sleep,death,deathdate,msmtbid,stdrte,new_route,new_status,climber_count
8328,EVER03144,12,2003,M,21,China,H-A Worker,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Other,38.0
8329,EVER03144,8,2003,M,31,USA,Climber,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,38.0
8330,EVER03144,5,2003,M,30,USA,Climber,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,38.0
8332,EVER03144,3,2003,M,37,USA,Climber,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,38.0
8334,EVER03144,6,2003,M,29,USA,Climber,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,38.0
8335,EVER03144,14,2003,M,31,Nepal,H-A Worker,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Other,38.0
8336,EVER03144,2,2003,M,38,USA,Deputy Leader,False,False,23/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,1,True,North,Deputy,27.0
8337,EVER03144,11,2003,M,43,New Zealand,Climber,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,38.0
8340,EVER03144,9,2003,M,38,USA,Climber,False,True,30/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,38.0
8341,EVER03145,3,2003,M,29,Nepal,H-A Worker,False,False,3/05/2003,na,na,E Ridge,,,,False,True,False,False,False,False,na,1,False,North,Other,2.0
8343,EVER03145,2,2003,M,34,S Africa,Climber,False,False,3/05/2003,na,na,E Ridge,,,,False,True,False,False,False,False,na,1,False,North,Climber,2.0
8344,EVER03146,1,2003,M,51,Brazil,Leader,False,False,29/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Leader,3.0
8345,EVER03146,2,2003,F,50,Brazil,Climber,False,False,29/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Climber,3.0
8346,EVER03171,2,2003,F,50,Austria,Climber,False,False,27/05/2003,na,na,N Col-N Face,,,,False,True,False,False,False,False,na,4,True,North,Climber,3.0
8347,EVER03171,1,2003,M,46,Austria,Leader,False,False,27/05/2003,na,na,N Col-N Face,,,,False,True,False,False,False,False,na,4,True,North,Leader,3.0
8348,EVER03148,2,2003,M,36,France,Co-Leader,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,169.0
8349,EVER03148,3,2003,M,23,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8350,EVER03148,1,2003,M,40,France,Co-Leader,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,169.0
8352,EVER03149,11,2003,M,24,Nepal,H-A Worker,False,True,22/05/2003,na,na,NE Ridge,,,,True,False,True,False,False,False,na,5,False,North,Other,169.0
8355,EVER03149,8,2003,M,34,Spain,Climber,False,False,22/05/2003,na,na,NE Ridge,,,,True,False,True,False,False,False,na,4,False,North,Climber,169.0
8356,EVER03149,5,2003,M,31,Spain,Climber,False,False,21/05/2003,na,na,NE Ridge,,,,True,False,True,False,False,False,na,4,False,North,Climber,54.0
8357,EVER03149,4,2003,M,37,Spain,Climber,False,False,21/05/2003,na,na,NE Ridge,,,,True,False,True,False,False,False,na,3,False,North,Climber,54.0
8359,EVER03149,6,2003,M,45,Spain,Climber,False,True,22/05/2003,na,na,NE Ridge,,,,True,False,True,False,False,False,na,5,False,North,Climber,169.0
8360,EVER03149,3,2003,M,45,Spain,Climber,False,False,21/05/2003,na,na,NE Ridge,,,,True,False,True,False,False,False,na,4,False,North,Climber,54.0
8362,EVER03150,2,2003,M,58,France,Co-Leader,False,False,20/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Leader,35.0
8363,EVER03150,1,2003,M,50,France,Co-Leader,False,False,21/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Leader,54.0
8364,EVER03151,1,2003,M,36,Spain,Leader,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Leader,169.0
8366,EVER03152,14,2003,M,51,Switzerland,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8367,EVER03152,15,2003,M,35,Switzerland,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8368,EVER03152,13,2003,F,52,Switzerland,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8370,EVER03152,10,2003,F,51,Switzerland,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8371,EVER03152,19,2003,M,37,Nepal,H-A Worker,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Other,169.0
8372,EVER03152,18,2003,M,20,China,H-A Worker,False,False,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,3,True,North,Other,54.0
8373,EVER03152,20,2003,M,37,Nepal,H-A Worker,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Other,169.0
8374,EVER03152,21,2003,M,37,Nepal,H-A Worker,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Other,169.0
8375,EVER03152,9,2003,M,59,Austria,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8379,EVER03152,4,2003,M,42,Austria,Exp Doctor,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Doctor,169.0
8380,EVER03152,8,2003,M,40,Switzerland,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8383,EVER03152,1,2003,M,48,Switzerland,Leader,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Leader,169.0
8385,EVER03152,5,2003,M,62,Switzerland,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Climber,169.0
8386,EVER03153,2,2003,M,22,Nepal,H-A Worker,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,169.0
8387,EVER03153,3,2003,M,35,Nepal,H-A Worker,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,169.0
8388,EVER03153,1,2003,M,32,Spain,Leader,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,True,True,False,na,5,True,South,Leader,169.0
8389,EVER03154,11,2003,M,44,Russia,Climber,False,False,25/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,2,True,North,Climber,6.0
8390,EVER03154,10,2003,M,66,Russia,Climber,False,False,25/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,2,True,North,Climber,6.0
8391,EVER03154,12,2003,M,39,Russia,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,4,True,North,Climber,169.0
8392,EVER03154,7,2003,M,40,Russia,Climber,False,False,25/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,2,True,North,Climber,6.0
8393,EVER03154,5,2003,M,43,Russia,Exp Doctor,False,True,29/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Doctor,3.0
8394,EVER03154,4,2003,M,40,Russia,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,4,True,North,Climber,169.0
8395,EVER03154,2,2003,M,50,Russia,Climber,False,True,26/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,65.0
8396,EVER03154,6,2003,M,50,Russia,Climber,False,False,25/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,2,True,North,Climber,6.0
8397,EVER03154,3,2003,M,43,Georgia,Climber,False,True,26/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,65.0
8398,EVER03154,8,2003,M,36,Russia,Climber,False,False,25/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,2,True,North,Climber,6.0
8399,EVER03154,1,2003,M,39,Russia,Leader,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,4,True,North,Leader,169.0
8400,EVER03154,9,2003,M,30,Russia,Climber,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,4,True,North,Climber,169.0
8401,EVER03155,1,2003,M,50,Russia,Leader,False,False,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,4,True,North,Leader,169.0
8403,EVER03156,1,2003,M,66,Belgium,Leader,False,False,29/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,1.0
8404,EVER03157,8,2003,M,37,Nepal,H-A Worker,False,False,21/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,54.0
8405,EVER03157,5,2003,M,33,S Korea,Climber,False,False,21/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,54.0
8407,EVER03157,3,2003,M,25,S Korea,Climber,False,False,21/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,54.0
8408,EVER03157,1,2003,M,49,S Korea,Leader,False,False,21/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Leader,54.0
8409,EVER03157,2,2003,M,36,S Korea,Climbing Leader,False,False,23/05/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,27.0
8410,EVER03157,7,2003,M,28,Nepal,H-A Worker,False,False,21/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,54.0
8411,EVER03157,6,2003,M,25,S Korea,Climber,False,False,21/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,54.0
8414,EVER03158,8,2003,M,31,Lithuania,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8416,EVER03158,2,2003,M,40,Estonia,Climber,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,169.0
8419,EVER03158,6,2003,M,37,Estonia,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8420,EVER03159,18,2003,M,26,Nepal,H-A Worker,False,True,20/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,35.0
8421,EVER03159,15,2003,M,21,Nepal,H-A Worker,False,True,20/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
8422,EVER03159,17,2003,M,31,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8423,EVER03159,16,2003,M,29,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8424,EVER03159,20,2003,M,34,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8425,EVER03159,19,2003,M,59,Nepal,Sirdar,False,True,20/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
8428,EVER03159,5,2003,M,62,Japan,Climber,False,False,14/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,1.0
8431,EVER03159,4,2003,M,55,Japan,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8433,EVER03159,2,2003,M,49,France,Climbing Leader,False,True,20/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,35.0
8434,EVER03159,12,2003,M,37,Japan,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8435,EVER03159,13,2003,M,54,Japan,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8437,EVER03159,11,2003,M,26,Japan,Climber,False,True,20/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,35.0
8440,EVER03160,1,2003,M,56,Japan,Leader,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,54.0
8442,EVER03160,2,2003,M,53,Japan,Deputy Leader,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Deputy,54.0
8443,EVER03160,5,2003,M,36,Nepal,H-A Worker,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,54.0
8445,EVER03160,6,2003,M,28,Nepal,H-A Worker,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,54.0
8446,EVER03161,1,2003,M,55,Poland,Leader,False,False,25/05/2003,na,na,N Col-N Face,,,,False,True,False,False,False,True,25/05/2003,3,True,North,Leader,6.0
8448,EVER03162,9,2003,M,44,Russia,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,5,True,North,Climber,169.0
8449,EVER03162,5,2003,M,44,Russia,Climber,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Climber,169.0
8450,EVER03162,2,2003,M,33,Russia,Climber,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,169.0
8451,EVER03162,3,2003,M,33,Russia,Climber,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Climber,169.0
8452,EVER03162,6,2003,M,58,Canada,Climber,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Climber,169.0
8456,EVER03163,1,2003,M,30,Czech Republic,Leader,False,False,21/05/2003,na,na,N Col-N Face,,,,False,True,False,False,False,False,na,4,True,North,Leader,54.0
8457,EVER03163,2,2003,M,53,Czech Republic,Climber,False,False,21/05/2003,na,na,N Col-N Face,,,,False,True,False,False,False,False,na,4,True,North,Climber,54.0
8458,EVER03164,12,2003,F,29,Nepal,Climber (unofficial),False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8459,EVER03164,13,2003,F,15,Nepal,Climber (unofficial),False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8460,EVER03164,17,2003,M,27,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8461,EVER03164,19,2003,M,24,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8462,EVER03164,21,2003,M,30,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8463,EVER03164,18,2003,M,39,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8465,EVER03164,20,2003,M,34,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,169.0
8467,EVER03164,6,2003,M,34,Romania,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8468,EVER03164,3,2003,M,41,USA,Climber,False,True,31/05/2003,na,na,N Col-NE Ridge,,,,True,False,False,False,False,False,na,5,True,North,Climber,10.0
8471,EVER03164,2,2003,M,39,Romania,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8474,EVER03164,14,2003,M,29,Romania,Climber,False,False,20/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,35.0
8475,EVER03164,9,2003,M,25,USA,Exp Doctor,False,False,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Doctor,169.0
8477,EVER03164,16,2003,M,31,Romania,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8479,EVER03165,2,2003,M,34,China,Leader (Tibetan Staff),False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Leader,54.0
8480,EVER03165,33,2003,M,32,Nepal,H-A Worker,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8481,EVER03165,34,2003,M,27,Nepal,H-A Worker,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8482,EVER03165,32,2003,M,41,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,169.0
8483,EVER03165,3,2003,M,40,China,Climbing Leader,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8484,EVER03165,30,2003,M,22,China,H-A Assistant,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8485,EVER03165,31,2003,M,22,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,169.0
8486,EVER03165,27,2003,M,20,China,H-A Assistant,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8487,EVER03165,35,2003,M,33,Nepal,H-A Worker,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,169.0
8488,EVER03165,26,2003,M,26,China,H-A Assistant,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8491,EVER03165,24,2003,M,18,China,H-A Assistant,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,169.0
8494,EVER03165,9,2003,M,40,China,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8497,EVER03165,28,2003,M,23,China,H-A Assistant,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8499,EVER03165,11,2003,M,52,China,Climber,False,True,22/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,169.0
8501,EVER03165,4,2003,M,36,China,Climber,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Climber,54.0
8506,EVER03165,23,2003,M,22,China,H-A Assistant,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Other,54.0
8511,EVER03165,7,2003,F,34,China,Climber,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,True,True,False,na,5,True,North,Climber,54.0
8514,EVER03166,7,2003,M,41,China,Climber,False,True,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8515,EVER03166,9,2003,F,32,China,Climber,False,True,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,54.0
8516,EVER03166,5,2003,F,24,China,Climber,False,True,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,5,True,North,Climber,54.0
8517,EVER03166,8,2003,M,24,China,Climber,False,False,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,True,False,na,3,True,North,Climber,54.0
8518,EVER03166,25,2003,M,30,Nepal,H-A Worker,False,True,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Other,54.0
8520,EVER03166,6,2003,M,39,China,Climber,False,True,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,54.0
8521,EVER03166,16,2003,M,25,S Korea,Climber,False,True,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8523,EVER03166,3,2003,M,32,S Korea,Deputy Climbing Leader,False,True,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8531,EVER03166,4,2003,M,42,S Korea,Deputy Leader,False,True,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Deputy,54.0
8533,EVER03166,18,2003,M,34,S Korea,Climber,False,True,22/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,169.0
8537,EVER03166,20,2003,M,34,S Korea,Climber,False,True,21/05/2003,na,na,N Col-N Face,,,,True,False,True,False,False,False,na,5,True,North,Climber,54.0
8539,EVER03168,2,2003,M,39,UK,Climber,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,169.0
8540,EVER03168,3,2003,M,35,Canada,Climber,False,False,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,169.0
8541,EVER03168,4,2003,M,40,USA,Climber,False,False,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,169.0
8542,EVER03168,5,2003,M,22,Nepal,H-A Worker,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,169.0
8543,EVER03168,6,2003,M,22,Nepal,H-A Worker,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,169.0
8544,EVER03168,1,2003,M,45,USA,Leader,False,True,22/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,169.0
8545,EVER03169,1,2003,M,31,Nepal,Leader,False,False,20/05/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Leader,35.0
8546,EVER03169,2,2003,M,30,Nepal,H-A Worker,False,False,11/05/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,5.0
8547,EVER03169,4,2003,M,34,Nepal,H-A Worker,False,False,11/05/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,5.0
8548,EVER03169,3,2003,M,35,Nepal,H-A Worker,False,False,11/05/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,5.0
8549,EVER03170,5,2003,M,37,Australia,Climber,False,False,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,54.0
8550,EVER03170,4,2003,M,24,UK,Climber,False,False,20/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Climber,35.0
8551,EVER03170,1,2003,M,44,UK,Leader,False,False,20/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Leader,35.0
8552,EVER03170,6,2003,F,43,Ireland,Climber,False,False,20/05/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Climber,35.0
8553,EVER03170,2,2003,M,22,USA,Climber,False,False,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,54.0
8554,EVER03170,3,2003,M,34,UK,Climber,False,False,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,54.0
8555,EVER03167,2,2003,M,42,Nepal,H-A Worker,False,False,30/04/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,4,True,South,Other,2.0
8556,EVER03167,1,2003,M,37,Spain,Leader,False,False,30/04/2003,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,4,True,South,Leader,2.0
8557,EVER03116,1,2003,F,43,Spain,Leader,False,False,20/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Leader,35.0
8558,EVER03116,2,2003,M,36,Nepal,H-A Worker,False,False,20/05/2003,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,35.0
8560,EVER03123,4,2003,F,30,India,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8561,EVER03123,5,2003,M,38,Nepal,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8562,EVER03123,7,2003,M,38,India,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8563,EVER03123,6,2003,M,41,India,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8565,EVER03123,8,2003,M,29,India,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8566,EVER03123,1,2003,M,45,India,Leader,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,10.0
8567,EVER03123,13,2003,M,41,India,Climber,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,54.0
8568,EVER03123,14,2003,M,34,India,Climber,False,True,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,54.0
8569,EVER03123,16,2003,F,30,India,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8571,EVER03123,15,2003,M,35,India,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8572,EVER03123,9,2003,M,41,India,Exp Doctor,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Doctor,10.0
8573,EVER03123,3,2003,M,24,Bhutan,Climber,False,False,22/04/2003,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,10.0
8574,EVER03123,11,2003,M,40,India,Climber,False,False,21/05/2003,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,54.0
8575,EVER03201,5,2003,M,37,Nepal,H-A Worker,False,False,10/09/2003,na,na,N Face (Japanese & Hornbein Couloirs),,,,False,True,False,False,False,False,na,1,False,Other,Other,4.0
